nb_users,latency
50,776.1839191913605
50,561.799328327179
50,818.9588012695312
50,857.1741592884064
50,480.19932746887207
50,736.7031419277191
50,878.4678981304169
50,1276.9532525539398
50,1189.7699556350708
50,496.43154406547546
50,1138.994120836258
50,1000.8149466514587
50,430.88792610168457
50,716.906813621521
50,629.9704210758209
50,1220.7155494689941
50,169.06208848953247
50,780.1482968330383
50,1344.4409365653992
50,1204.7701616287231
50,823.079076051712
50,1265.190759897232
50,675.3812623023987
50,873.4479875564575
50,772.0077941417694
50,629.0308105945587
50,484.35851311683655
50,773.4772746562958
50,1144.044362783432
50,500.048704624176
50,835.2314395904541
50,675.9530611038208
50,1095.9551901817322
50,1081.0477623939514
50,964.8193385601044
50,1183.113171339035
50,1132.1109862327576
50,506.1586046218872
50,513.9390568733215
50,1154.9261376857758
50,685.5244271755219
50,1170.4858434200287
50,841.7817018032074
50,470.54664397239685
50,1359.7130496501923
50,1222.1489644050598
50,920.4637682437897
50,236.16573977470398
50,1211.0571520328522
50,833.1692018508911
50,1179.07572555542
50,797.1003897190094
50,701.0637092590332
50,642.638571023941
50,861.7751307487488
50,554.9421525001526
50,676.259349822998
50,410.67708349227905
50,588.2618279457092
50,715.9913125038147
50,337.67237162590027
50,511.78008341789246
50,440.5548849105835
50,881.3186831474304
50,680.8965156078339
50,637.231321811676
50,573.4008207321167
50,794.3201153278351
50,773.571676492691
50,378.0323202610016
50,958.1853337287903
50,824.0274519920349
50,479.30939626693726
50,479.17114877700806
50,527.9591162204742
50,823.5950837135315
50,394.01094460487366
50,932.8360052108765
50,518.2021443843842
50,798.839549779892
50,912.2528729438782
50,416.69217824935913
50,876.8262009620667
50,531.7197241783142
50,421.828250169754
50,755.2778987884521
50,769.1478040218353
50,463.5739233493805
50,907.0049803256989
50,845.1296546459198
50,639.2398767471313
50,741.6265451908112
50,728.8128118515015
50,474.05855989456177
50,867.8199834823608
50,806.9277999401093
50,833.6867477893829
50,814.1240780353546
50,764.7167105674744
50,883.2348341941833
50,640.5447962284088
50,584.4579668045044
50,397.253778219223
50,601.5952262878418
50,705.9293987751007
50,646.0351068973541
50,389.52014541625977
50,628.935898065567
50,792.7880201339722
50,552.1928534507751
50,563.760162115097
50,516.3759326934814
50,873.271906375885
50,620.5374186038971
50,380.93083596229553
50,624.4217977523804
50,224.35255002975464
50,420.11701488494873
50,436.4682583808899
50,906.889927148819
50,828.8782455921173
50,426.16223526000977
50,441.4106683731079
50,408.29104447364807
50,493.6444170475006
50,831.0224723815918
50,723.2390112876892
50,667.08464884758
50,697.8198704719543
50,800.569354057312
50,401.83456158638
50,819.9400637149811
50,872.8224279880524
50,699.2782406806946
50,856.0318145751953
50,823.725757598877
50,519.6052150726318
50,623.6134600639343
50,195.81970810890198
50,900.5305180549622
50,666.8673875331879
50,869.8705430030823
50,876.6277050971985
50,813.5491924285889
50,911.8689544200897
50,935.4889523983002
50,654.4252588748932
50,819.4597511291504
50,855.9550912380219
50,612.6480073928833
50,829.0349268913269
75,411.8026473522186
75,1240.1601257324219
75,757.7368261814117
75,461.6968283653259
75,183.36199355125427
75,450.7197775840759
75,646.6768250465393
75,1378.2881309986115
75,613.4416215419769
75,396.79391860961914
75,1207.1088225841522
75,435.2460458278656
75,543.9437041282654
75,445.61142802238464
75,468.6349277496338
75,386.83549427986145
75,731.4005749225616
75,404.4034197330475
75,977.5662271976471
75,398.62870955467224
75,463.56039905548096
75,1208.1256935596466
75,1044.4776628017426
75,482.03844809532166
75,1176.58149600029
75,628.482234954834
75,600.3123781681061
75,1095.9971029758453
75,624.6904766559601
75,667.4595289230347
75,1382.1931912899017
75,1065.6070561408997
75,400.7445750236511
75,1020.2819952964783
75,681.0025951862335
75,783.9490220546722
75,1164.5944197177887
75,527.2191150188446
75,484.3297486305237
75,1256.7359869480133
75,512.7977075576782
75,716.9321246147156
75,1242.0635225772858
75,487.78774976730347
75,1205.4184951782227
75,1355.335239648819
75,1032.358792066574
75,931.1899342536926
75,1339.2022488117218
75,1319.6470351219177
75,1193.3127632141113
75,1125.2424824237823
75,1055.5882580280304
75,1334.1242225170135
75,1407.4473571777344
75,1348.2892718315125
75,891.8793976306915
75,1122.7965965270996
75,1079.5869624614716
75,1407.767763376236
75,1267.8502745628357
75,1071.6876680850983
75,1061.5056636333466
75,1380.736263036728
75,1394.253159046173
75,1387.3322257995605
75,677.6639633178711
75,1140.7130846977234
75,1381.8917145729065
75,1389.9003505706787
75,1300.3194465637207
75,1347.5149130821228
75,1395.5925164222717
75,1401.861542224884
75,1308.673245191574
75,539.0938482284546
75,614.7367694377899
75,805.7595360279083
75,616.845935344696
75,536.2540683746338
75,650.5772390365601
75,319.0500409603119
75,476.2526469230652
75,677.9969437122345
75,561.3408479690552
75,1335.7900161743164
75,460.969788312912
75,597.7082509994507
75,755.8481957912445
75,570.306494474411
75,720.062362909317
75,1331.1596193313599
75,572.398726940155
75,473.3025608062744
75,593.3499436378479
75,729.6762244701385
75,1360.5067336559296
75,447.413765668869
75,510.03320479393005
75,728.0524804592133
75,693.8464868068695
75,1375.470017671585
75,1009.4323184490204
75,343.32205295562744
75,898.746796131134
75,554.0489664077759
75,1226.001017332077
75,671.4454567432404
